customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
22959,30,Male,Semi-Urban,53425.44,27566.95,380138.11,0.87,5,92.92,2,0,54594.84,407136.65,955142.46,42,stable
22960,18,Male,Rural,49286.68,20334.66,226523.38,0.36,2,19.82,2,2,10336.19,60728.11,382765.65,39,stable
22961,42,Female,Urban,68684.84,12714.15,194938.44,0.45,5,81.04,2,0,54244.28,195944.03,540017.36,52,increase
22962,33,Female,Urban,48758.0,6386.86,70472.14,0.2,1,91.95,0,6,59399.51,251527.44,878562.16,19,increase
22963,32,Male,Urban,26917.98,3228.32,28253.86,0.96,8,29.6,2,0,15131.59,2026.33,630971.32,59,stable
22964,32,Female,Urban,59940.08,37746.33,266037.62,0.07,2,85.47,4,2,25716.76,288190.55,258272.49,2,stable
22965,35,Male,Semi-Urban,31091.69,5409.06,87008.79,0.64,5,64.07,1,0,40662.89,322904.31,399044.39,59,stable
22966,41,Male,Urban,34967.8,13698.98,71499.83,0.04,2,28.97,2,2,61246.85,164958.89,157800.27,25,stable
22967,34,Male,Semi-Urban,61361.86,36518.09,371328.31,0.67,2,38.27,3,2,7023.32,360986.49,824894.57,50,stable
22968,21,Female,Rural,69240.87,26075.97,521432.69,0.91,2,23.23,4,3,29862.76,251005.8,143332.6,29,decrease
22969,40,Male,Semi-Urban,37142.4,3964.22,49995.35,0.35,1,18.74,1,0,44989.2,392758.34,706279.04,23,stable
22970,39,Female,Urban,55610.16,32522.84,172353.11,0.3,5,34.65,4,2,14047.28,225887.17,54099.18,30,stable
22971,37,Male,Urban,49589.35,7771.45,46648.27,0.26,3,77.11,2,0,99342.37,420209.0,433803.92,48,increase
22972,45,Male,Rural,25165.63,10200.1,150011.5,0.77,3,63.94,3,1,83976.34,269141.37,565205.68,4,stable
22973,35,Female,Semi-Urban,46828.14,27699.82,190292.08,0.68,1,77.75,3,0,77216.53,222876.11,530963.79,44,stable
22974,46,Male,Urban,65679.26,29037.85,81403.68,0.97,3,49.03,1,0,27447.43,79628.2,158235.07,23,stable
22975,49,Male,Semi-Urban,45622.18,10009.93,173393.56,0.33,0,95.42,3,2,71787.94,190977.15,293735.57,1,increase
22976,40,Female,Urban,34269.41,6000.08,35065.78,0.8,3,84.24,4,1,73567.74,224182.29,747857.55,40,increase
22977,27,Female,Rural,71256.35,49288.23,593525.01,0.17,6,9.62,2,2,86851.56,436017.18,724221.65,21,stable
22978,33,Male,Semi-Urban,27171.41,6763.61,38941.79,0.68,3,62.97,6,0,36636.3,406333.56,463958.52,4,stable
22979,47,Male,Urban,31710.36,3437.33,12150.47,0.21,1,37.11,3,3,96771.63,214171.75,545031.63,9,stable
22980,20,Female,Rural,54143.1,17509.47,339614.1,0.49,2,54.58,2,4,93895.96,162680.97,520621.81,7,stable
22981,31,Male,Urban,56289.0,30419.64,76507.4,0.21,4,67.25,4,0,54719.26,18524.68,897292.37,45,stable
22982,31,Male,Urban,39940.17,13947.42,237615.76,0.71,4,23.07,1,1,28072.53,218669.55,810935.83,30,stable
22983,26,Male,Rural,28928.73,5641.89,106403.26,0.99,5,32.05,3,3,75005.63,20986.04,118579.79,35,stable
22984,43,Female,Semi-Urban,62942.7,13620.4,150792.3,0.63,1,23.23,5,1,33376.11,183756.64,131383.71,24,stable
22985,38,Female,Semi-Urban,35888.7,19047.61,96556.94,0.46,2,68.31,1,0,7110.4,73358.73,113706.5,43,stable
22986,27,Female,Rural,31299.45,20670.16,101409.01,0.76,2,78.89,2,0,58721.8,350162.88,574567.64,11,stable
22987,41,Female,Rural,35274.1,9199.87,47591.62,0.85,2,5.43,6,1,64229.62,396079.36,130844.55,24,stable
22988,33,Male,Rural,49285.19,32392.33,156002.64,0.51,3,7.13,3,1,72328.33,331456.35,323404.54,38,stable
22989,26,Female,Rural,46647.28,8257.9,147000.32,0.08,5,41.87,2,0,68215.79,328249.87,114913.01,34,stable
22990,27,Female,Semi-Urban,40142.42,6251.72,92423.75,0.87,2,18.83,1,0,3600.97,165800.47,215049.77,15,stable
22991,39,Female,Rural,47367.53,9572.44,73072.12,0.69,3,37.6,4,1,38614.15,332968.6,879703.35,34,stable
22992,44,Female,Rural,61126.61,20502.92,67686.36,0.76,2,99.07,4,0,76153.17,181954.04,863202.4,36,stable
22993,30,Male,Semi-Urban,58281.72,24543.15,415843.63,0.7,2,80.73,2,0,93617.9,116170.13,989469.42,52,stable
22994,40,Female,Urban,71681.64,17046.08,151671.7,0.62,2,63.41,3,0,28624.54,308068.2,196883.19,4,stable
22995,50,Female,Urban,45110.35,6729.85,119030.29,0.03,2,64.36,0,0,71394.19,15533.56,599311.63,6,stable
22996,22,Male,Semi-Urban,61374.74,33235.42,254287.16,0.77,3,11.22,3,1,50122.09,241688.68,290952.37,26,stable
22997,38,Male,Semi-Urban,57630.24,15894.69,169714.49,0.87,6,21.29,2,0,49066.26,366665.57,939925.37,19,stable
22998,43,Female,Semi-Urban,42294.49,18091.44,96458.84,0.69,1,81.9,1,3,73028.66,375874.65,520849.31,27,stable
22999,34,Female,Semi-Urban,71583.25,39993.93,316096.48,0.04,3,70.68,1,2,27650.64,266570.95,596491.88,51,stable
23000,47,Female,Rural,83662.12,13656.5,197893.52,0.38,4,85.07,3,0,28983.34,336247.15,337003.63,33,increase
23001,56,Male,Rural,48253.54,19677.7,246227.87,0.51,1,4.66,1,0,16209.69,229347.21,398337.21,1,stable
23002,38,Female,Semi-Urban,47957.37,28810.72,468580.01,0.83,9,10.35,2,2,28281.3,104984.15,205902.11,9,stable
23003,32,Male,Urban,59822.42,18886.88,69531.22,0.39,2,69.25,3,0,99286.83,121054.82,492510.58,3,stable
23004,44,Male,Urban,38544.41,16140.67,319880.81,0.91,6,92.11,3,1,4325.41,120117.5,248149.79,3,stable
23005,43,Male,Semi-Urban,60895.53,40428.98,606314.09,0.56,3,5.34,2,1,69575.49,387008.49,890464.52,32,stable
23006,18,Male,Semi-Urban,75509.22,41275.07,106361.54,0.31,5,11.5,2,1,53100.48,375722.13,410419.2,35,stable
23007,34,Female,Urban,60753.14,20332.84,150519.24,0.26,4,55.76,2,1,95425.64,333114.74,80173.3,27,stable
23008,31,Male,Urban,42111.93,7866.98,44750.37,0.05,5,73.14,1,0,15185.21,111127.19,881135.24,45,increase
23009,38,Female,Rural,56507.32,14883.26,129472.66,0.91,2,61.49,2,1,3256.1,182267.66,227314.5,27,stable
23010,33,Male,Urban,53487.52,23103.76,457383.66,0.54,5,55.09,0,3,29313.42,222115.64,461842.2,24,stable
23011,34,Female,Urban,30592.02,6114.75,27411.34,0.23,1,51.7,0,1,26524.24,153276.15,722598.78,29,stable
23012,26,Female,Urban,62537.74,19623.85,340174.73,0.15,2,86.84,1,2,39100.8,399953.19,303519.38,42,stable
23013,42,Female,Urban,42783.59,21044.52,391967.29,0.01,3,42.28,3,2,4324.64,156381.6,460695.23,51,stable
23014,51,Male,Rural,73108.43,48173.75,481607.81,0.48,0,62.95,0,0,2780.55,279655.99,804805.23,38,stable
23015,26,Male,Rural,70817.87,16641.62,186628.27,0.31,4,32.26,2,0,6070.67,308548.33,957927.42,19,stable
23016,21,Female,Rural,71320.76,18004.77,175267.88,0.32,4,24.51,1,0,60007.48,148923.61,531997.04,4,stable
23017,35,Male,Urban,55223.49,28234.03,273632.47,0.08,1,75.45,3,1,51162.0,168175.0,749492.85,10,stable
23018,34,Female,Rural,61443.08,10583.66,204500.94,0.97,3,2.99,1,0,19631.66,406562.09,72643.59,36,stable
23019,46,Male,Semi-Urban,64284.74,12793.36,71936.93,0.65,2,91.48,0,3,25705.38,364708.75,379946.19,35,increase
23020,22,Male,Rural,75273.87,15416.43,301885.15,0.37,6,78.28,2,0,70484.08,326782.34,826343.13,9,increase
23021,29,Male,Urban,45508.79,22318.3,382722.28,0.35,3,14.29,5,2,87269.93,158490.77,165961.69,29,stable
23022,18,Female,Urban,40975.62,15576.95,227025.78,0.45,5,22.0,1,2,20124.33,20647.56,527326.15,35,stable
23023,48,Female,Semi-Urban,25556.97,4432.26,9812.56,0.54,0,73.08,3,0,92120.53,134695.79,809760.16,5,increase
23024,37,Male,Rural,46026.11,12142.47,174725.27,0.55,0,3.09,4,0,88746.27,417596.6,790820.02,50,stable
23025,30,Female,Semi-Urban,50664.54,19076.63,105719.22,0.52,5,40.6,4,0,22339.21,350893.59,868006.17,4,stable
23026,21,Male,Urban,31000.22,8856.35,20234.83,0.74,5,38.85,3,1,78691.38,322774.42,818032.7,23,stable
23027,22,Female,Rural,56359.74,19716.92,389431.08,0.49,5,60.86,1,0,69564.4,399599.89,284518.42,57,stable
23028,39,Female,Rural,65897.3,42846.42,790745.22,0.9,5,31.08,2,0,37835.71,174909.26,95368.75,22,stable
23029,23,Female,Rural,38110.66,25887.28,252245.42,0.07,4,26.72,1,1,48973.73,124110.23,72442.07,11,stable
23030,36,Male,Semi-Urban,56455.08,39251.38,591986.84,0.6,7,37.87,4,0,48991.49,336538.78,96714.1,19,stable
23031,55,Female,Urban,46569.37,5386.38,99851.4,0.74,2,67.39,4,2,19228.52,216521.84,498848.24,41,stable
23032,31,Male,Rural,52623.94,27827.09,175232.83,0.08,1,91.06,2,0,79459.57,402612.73,182157.0,49,stable
23033,25,Male,Semi-Urban,59657.33,39436.69,739267.85,0.39,5,28.39,0,1,8272.19,457349.02,283293.55,23,stable
23034,38,Male,Semi-Urban,44415.79,28535.76,238638.08,0.67,4,73.54,3,1,86034.92,332023.11,886277.26,39,stable
23035,22,Female,Rural,43533.88,5001.11,75999.93,0.8,3,45.29,3,1,83600.96,255763.24,856405.65,22,stable
23036,52,Female,Semi-Urban,34568.84,20199.76,61482.53,0.87,2,78.26,2,0,44933.05,99876.78,312453.06,41,stable
23037,49,Male,Urban,38788.33,14558.36,131146.09,0.31,3,11.01,4,3,5687.55,132003.42,221078.43,29,stable
23038,33,Female,Rural,56915.78,34724.8,364159.85,0.56,3,34.01,3,3,86042.25,481610.01,116150.84,56,stable
23039,26,Male,Semi-Urban,52354.94,27713.69,66431.59,0.04,2,44.76,1,0,11941.27,290909.55,90306.81,9,stable
23040,30,Male,Semi-Urban,32111.96,11690.23,194491.61,0.26,2,53.64,0,2,25513.32,276127.87,453958.34,48,stable
23041,32,Male,Rural,37913.46,10510.58,61931.15,0.38,3,75.34,0,0,49953.23,484081.87,302379.33,17,increase
23042,38,Female,Semi-Urban,52644.57,5291.2,95406.99,0.29,1,0.83,1,1,65243.07,122063.31,761238.68,10,stable
23043,45,Female,Urban,73061.54,30989.57,514508.52,0.8,3,11.16,2,1,32824.37,64910.7,303734.54,51,stable
23044,24,Female,Semi-Urban,40574.11,13772.74,217841.19,0.76,3,81.73,6,1,65388.58,429733.45,889004.37,53,stable
23045,45,Male,Urban,31886.64,9680.27,139331.07,0.08,3,20.35,1,0,29708.84,207953.85,149292.47,32,stable
23046,41,Female,Rural,38868.23,14808.04,144397.39,0.3,1,25.96,3,1,29593.16,404781.6,613794.09,12,stable
23047,29,Male,Rural,48616.25,18753.48,54775.73,0.74,4,9.13,1,0,40088.4,42929.26,934368.46,4,stable
23048,24,Male,Semi-Urban,34899.81,15559.73,296472.55,0.12,5,74.07,1,1,27202.7,273940.04,850030.41,24,stable
23049,36,Female,Urban,52320.95,25902.42,300530.01,0.2,4,77.52,1,1,82652.88,34080.38,845771.77,52,stable
23050,24,Female,Semi-Urban,58955.75,11682.63,184716.22,0.56,1,97.65,3,2,96578.17,404603.27,117663.5,18,increase
23051,45,Male,Urban,48730.05,11365.2,153237.43,0.49,4,39.49,2,2,77919.61,53757.45,802662.16,42,stable
23052,23,Male,Rural,47721.61,17851.72,307853.51,0.24,8,58.5,5,1,73368.89,464671.37,340928.04,57,stable
23053,40,Female,Rural,62968.24,16339.68,245607.76,0.1,3,87.57,0,3,47569.83,163497.7,306161.87,17,increase
23054,34,Female,Rural,62155.47,35853.57,306296.26,0.04,2,65.29,1,1,28643.72,93904.13,407993.96,8,stable
23055,29,Male,Rural,40690.06,15817.75,281765.24,0.79,2,73.67,0,0,82235.6,420400.11,540402.64,18,stable
23056,33,Female,Urban,47328.77,19935.69,112006.55,0.34,3,18.05,1,0,37784.56,310001.97,519028.59,47,stable
23057,45,Female,Urban,75713.22,33047.46,302327.54,0.84,2,40.25,3,0,61988.69,422549.93,792063.74,38,stable
23058,23,Male,Semi-Urban,54076.14,28968.95,305083.71,0.48,3,54.57,3,4,19354.98,32466.34,696444.13,11,stable
23059,30,Female,Semi-Urban,66458.32,34808.43,669030.51,0.86,7,64.06,2,0,70979.0,132897.53,895094.09,41,stable
23060,27,Male,Semi-Urban,40409.73,20706.38,174355.46,0.56,3,8.36,4,1,89833.94,12338.38,156747.23,6,stable
23061,34,Female,Semi-Urban,35531.53,5291.61,58451.06,0.84,1,86.82,2,1,74250.7,290561.62,260707.96,49,increase
23062,28,Male,Semi-Urban,42544.45,23440.86,225530.9,0.07,1,21.15,2,1,41012.72,453190.78,579293.83,56,stable
23063,18,Male,Semi-Urban,44502.83,25568.07,415943.88,0.53,1,2.34,3,1,14789.12,257898.26,773321.93,41,stable
23064,24,Female,Rural,54485.25,26444.06,74524.66,0.57,1,50.11,2,1,73540.33,204765.27,371945.54,23,stable
23065,51,Female,Urban,58978.66,36055.83,422668.74,0.92,3,7.11,0,5,68804.65,461425.89,171392.83,42,stable
23066,37,Female,Semi-Urban,43502.95,12321.74,129736.9,0.75,4,49.75,0,1,97013.68,484760.25,980062.17,12,stable
23067,37,Female,Urban,31875.14,4686.6,47634.28,0.74,3,47.46,2,0,24982.82,289494.75,134436.02,6,stable
23068,32,Male,Rural,51199.35,14505.94,168972.4,0.06,5,97.77,1,1,40940.19,251497.4,708902.94,48,increase
23069,34,Female,Urban,69963.08,37230.8,630639.04,0.71,2,29.11,1,1,37807.31,9659.08,256132.76,28,stable
23070,30,Female,Rural,76857.69,43336.53,353554.67,0.21,6,89.54,2,0,94507.35,111799.19,969625.89,53,stable
23071,40,Male,Urban,20131.4,9490.06,99760.86,0.94,0,97.97,2,1,68079.52,44144.35,735841.67,55,stable
23072,36,Male,Rural,59601.39,11999.83,216036.87,0.63,6,58.97,2,3,72398.84,391279.97,113622.31,22,stable
23073,23,Male,Rural,71700.08,38755.33,716066.99,1.0,5,27.19,1,2,11065.3,83528.32,999767.75,6,stable
23074,37,Female,Rural,42237.9,4504.91,77189.08,0.88,6,51.5,3,2,21153.0,156200.99,198923.33,56,stable
23075,18,Male,Rural,52041.54,7024.28,104135.26,0.82,2,87.72,0,1,43118.85,131578.27,810800.14,8,increase
23076,39,Female,Semi-Urban,61162.92,9539.49,184715.12,0.97,4,97.36,1,1,99772.43,389597.03,136443.91,50,increase
23077,20,Male,Semi-Urban,62277.64,15469.02,268130.17,0.37,6,9.06,5,1,13548.37,256107.54,746317.99,57,stable
23078,34,Female,Rural,42326.9,15530.57,278268.27,0.82,4,10.16,2,2,45926.51,402230.33,910589.06,24,stable
23079,23,Male,Urban,70666.39,29981.71,108044.62,0.14,3,49.79,3,1,38662.97,118922.79,144032.45,30,stable
23080,35,Male,Urban,49429.16,20201.74,72084.69,0.8,2,5.25,2,1,10352.69,253805.01,351925.07,42,stable
23081,40,Female,Semi-Urban,40665.56,21804.49,295802.53,0.71,3,4.97,2,0,96716.06,319969.43,935626.66,59,stable
23082,50,Female,Urban,34731.6,6174.79,110039.38,0.02,2,78.7,2,0,24611.07,14751.11,568367.45,7,increase
23083,19,Female,Rural,62171.72,28721.0,141364.89,0.09,3,68.41,1,1,73534.57,306010.82,214202.27,41,stable
23084,44,Male,Rural,35939.23,13774.82,111971.23,0.22,0,62.81,3,2,36477.67,315948.21,803265.95,59,stable
23085,36,Female,Urban,68279.03,34612.27,669905.86,0.57,3,36.99,1,2,78941.6,314268.38,737100.56,50,stable
23086,30,Male,Semi-Urban,64173.73,43953.96,604290.77,0.07,2,62.86,0,0,9455.65,489552.36,90223.15,4,stable
23087,42,Female,Semi-Urban,26562.22,8575.15,115835.27,1.0,5,32.84,2,2,44506.71,102129.65,774633.98,27,stable
23088,32,Female,Urban,57512.59,14251.17,185837.68,0.78,0,55.28,0,1,74238.41,194653.1,681291.0,12,stable
23089,42,Male,Semi-Urban,25733.65,15824.94,225063.6,0.59,5,38.67,2,2,21827.85,255869.51,893309.56,44,stable
23090,25,Male,Urban,35401.01,9737.03,46079.42,0.44,4,90.27,1,1,65638.1,411863.82,511865.36,53,increase
23091,28,Female,Urban,76523.7,47181.73,702330.18,0.47,4,62.28,1,1,9895.51,251540.47,555795.16,11,stable
23092,44,Male,Semi-Urban,49793.99,6675.83,22120.86,0.26,3,9.17,0,0,66685.65,373843.4,642437.84,41,stable
23093,49,Female,Urban,40564.1,5591.14,35504.6,0.55,3,17.35,0,1,35471.84,4448.52,162113.42,17,stable
23094,34,Female,Semi-Urban,33194.08,15804.46,247561.65,0.61,1,83.92,5,0,73594.79,177532.42,760158.05,8,stable
23095,18,Female,Rural,69260.25,18695.39,214179.13,1.0,0,17.38,5,2,89549.61,431165.23,415975.07,55,stable
23096,33,Female,Rural,67668.58,22683.06,204812.95,0.29,4,47.64,1,4,69055.39,90942.74,467543.35,56,stable
23097,35,Female,Semi-Urban,53063.53,5877.5,81107.13,0.49,1,91.21,2,2,60594.82,164026.91,809212.58,49,increase
23098,32,Female,Urban,54923.73,22633.3,441781.47,0.85,2,52.28,2,0,79088.45,131110.04,599163.51,17,stable
23099,38,Female,Rural,55018.37,5969.61,24678.07,0.78,1,82.75,5,0,47970.28,21017.83,961372.01,50,increase
23100,30,Female,Urban,55317.98,33939.05,146315.42,0.09,2,37.19,0,1,54382.44,48423.41,556315.87,41,stable
23101,43,Female,Rural,62196.01,31416.89,252449.61,0.15,3,29.26,0,2,1826.04,400314.92,760460.22,47,stable
23102,23,Female,Semi-Urban,41106.3,14924.88,257487.21,0.13,0,84.73,1,0,57434.42,385984.09,300610.68,3,stable
23103,47,Female,Urban,26832.08,12995.21,179915.37,0.28,3,93.29,4,1,68061.06,323018.89,359412.75,27,stable
23104,50,Male,Semi-Urban,69777.84,26709.24,403968.76,0.36,4,61.69,1,1,85897.58,266208.3,652151.93,12,stable
23105,25,Male,Urban,33243.4,6559.35,104199.87,0.19,6,31.62,1,2,4254.29,304112.47,871720.71,37,stable
23106,25,Female,Rural,60258.47,25397.64,249836.83,0.5,6,62.38,4,2,57652.18,484824.54,658567.55,29,stable
23107,39,Female,Semi-Urban,56215.58,36584.73,269130.89,0.19,4,33.71,0,3,53624.08,314099.96,326940.85,44,stable
23108,23,Female,Rural,46119.13,22171.68,324673.66,0.5,3,75.51,4,3,58412.37,322414.08,754254.53,36,stable
23109,30,Female,Urban,40277.89,23833.01,249960.21,0.34,3,64.32,0,0,29140.4,412981.97,940708.99,1,stable
23110,46,Male,Urban,53900.45,13498.9,265435.05,0.62,3,9.93,3,2,79212.88,362675.02,782423.3,45,stable
23111,42,Male,Semi-Urban,69685.01,24298.35,172701.96,0.48,3,0.68,3,1,22788.01,208940.76,612775.58,13,stable
23112,54,Male,Rural,30393.28,8083.64,82158.69,0.8,3,30.26,3,1,50338.45,118945.24,986577.79,16,stable
23113,36,Female,Semi-Urban,49623.45,27384.96,112237.97,0.3,6,57.95,1,0,20536.68,368114.94,630095.67,52,stable
23114,28,Male,Rural,77441.34,37386.44,263820.41,0.29,5,28.2,1,1,33716.92,156897.38,509554.23,6,stable
23115,35,Male,Rural,62070.02,27513.6,266970.55,0.77,2,63.59,5,1,5146.03,411358.07,579688.56,34,stable
23116,33,Male,Urban,32296.57,3374.45,26512.15,0.15,5,3.98,3,1,4415.1,172011.75,522833.37,28,stable
23117,33,Male,Urban,37760.58,23221.33,181457.57,0.74,3,91.68,1,1,77776.46,269992.85,432956.65,17,stable
23118,34,Male,Semi-Urban,64747.94,41933.35,819480.57,0.94,5,60.41,4,0,97323.77,61034.73,846705.42,32,stable
23119,25,Female,Urban,30802.05,16056.06,207435.72,0.08,2,19.69,2,0,30813.55,56737.79,940939.75,32,stable
23120,37,Male,Urban,45547.6,28715.66,178224.93,0.76,3,80.58,2,2,8923.52,40081.75,895931.23,54,stable
23121,20,Male,Semi-Urban,40098.26,24187.36,50484.81,0.53,3,11.63,1,2,2397.7,439743.04,650874.61,9,stable
23122,27,Male,Semi-Urban,48580.06,28737.95,519385.52,0.18,2,99.03,0,2,79710.17,86697.11,659374.2,21,stable
23123,33,Female,Semi-Urban,63497.9,34427.41,445553.56,0.63,0,51.71,2,0,15300.19,307834.55,791253.16,26,stable
23124,18,Male,Rural,48090.12,6649.61,46748.35,0.2,2,61.49,0,2,35124.08,134425.07,855883.74,11,stable
23125,42,Male,Rural,43128.62,7648.31,55379.32,0.73,2,91.7,3,1,22377.01,392592.51,187807.95,40,increase
23126,18,Female,Rural,52815.01,31993.65,223752.32,0.77,2,50.65,1,0,24648.25,39732.2,743590.82,54,stable
23127,41,Female,Semi-Urban,50238.57,17025.72,106594.92,0.38,3,34.93,2,1,81436.37,189239.8,634359.0,41,stable
23128,22,Male,Urban,37113.34,20534.8,98880.69,0.65,0,38.22,1,1,93898.35,298315.4,972627.33,29,stable
23129,30,Male,Rural,43898.58,9628.37,35554.21,0.72,4,35.39,1,1,94087.38,420265.47,611837.38,20,stable
23130,40,Male,Urban,25290.81,12391.08,89739.81,0.55,3,77.56,1,0,80467.55,158331.81,421617.58,35,stable
23131,56,Female,Rural,41772.58,10234.52,180863.88,0.67,3,42.66,0,0,17914.82,348285.7,483998.89,24,stable
23132,36,Female,Urban,70666.95,25526.88,102973.2,0.98,0,0.78,0,2,48445.3,319957.18,603994.48,3,stable
23133,18,Male,Rural,59335.7,16152.45,109010.62,0.55,2,32.54,1,1,18046.29,30682.91,805399.79,54,stable
23134,44,Male,Urban,45289.0,16699.74,121301.08,0.68,2,7.42,1,1,21208.7,117026.6,921187.67,2,stable
23135,32,Male,Rural,63214.62,43568.88,330324.73,0.93,2,71.99,2,2,75488.91,334620.26,155707.77,9,stable
23136,35,Male,Rural,70994.16,35499.58,218087.65,0.84,1,36.45,1,0,29434.36,191797.06,881693.82,45,stable
23137,40,Male,Rural,50024.3,30895.38,148143.26,0.39,5,37.21,3,2,27822.31,375663.56,655309.48,26,stable
23138,18,Male,Semi-Urban,38181.29,14844.12,94717.64,0.75,7,12.51,1,0,74668.82,312683.32,919325.72,54,stable
23139,35,Male,Rural,44679.11,4907.21,89033.23,0.53,3,40.91,2,0,42309.07,428647.48,931976.08,29,stable
23140,30,Male,Urban,57768.69,30550.11,334950.86,0.19,0,3.59,3,2,55407.13,419867.68,831472.48,35,stable
23141,47,Female,Urban,65225.32,44384.34,826924.74,0.29,1,60.99,1,1,35044.76,125467.54,697265.01,35,stable
23142,42,Male,Rural,50828.47,13815.67,196170.02,0.05,0,58.33,3,1,34219.75,439631.66,568447.54,16,stable
23143,18,Male,Urban,46668.38,23109.08,256532.77,0.34,3,38.27,5,1,57767.19,265881.05,283799.7,20,stable
23144,47,Female,Rural,64539.27,23299.86,215130.46,0.81,3,83.12,0,0,18457.39,114422.43,223726.05,20,stable
23145,39,Female,Urban,35349.8,15003.29,265591.12,0.91,0,61.76,0,1,58337.68,308749.83,977866.93,18,stable
23146,19,Female,Rural,50266.6,7097.09,81739.53,0.87,1,39.01,1,1,61480.07,488993.28,384301.1,9,stable
23147,35,Male,Rural,66921.51,36959.39,294278.37,0.06,3,65.93,4,2,51345.96,101916.1,317701.95,40,stable
23148,45,Male,Urban,51609.56,31713.32,75997.01,0.71,6,58.44,3,1,63823.46,199811.45,393586.13,46,stable
23149,22,Male,Rural,47553.19,6765.9,79493.42,0.25,3,20.91,0,0,67542.17,87677.53,224854.42,33,stable
23150,48,Female,Urban,30807.67,13206.12,173979.19,0.48,4,86.15,1,2,5729.53,144630.87,474014.85,54,stable
23151,19,Male,Rural,43341.31,24163.68,317035.2,0.72,1,60.33,1,0,11483.75,293604.46,569181.83,32,stable
23152,27,Male,Urban,52112.73,35946.59,620921.91,0.12,2,62.51,3,2,98181.84,425466.27,577833.52,24,stable
23153,25,Male,Semi-Urban,64119.95,18956.76,214374.18,0.43,1,51.07,2,2,53736.21,186023.75,818975.32,27,stable
23154,48,Male,Rural,30001.0,9127.62,145804.37,0.6,3,75.7,2,1,62613.68,212967.16,369632.73,52,stable
23155,30,Female,Rural,40080.59,25087.14,393415.65,0.74,2,41.46,3,2,95073.57,448874.15,489450.6,32,stable
23156,23,Male,Rural,45070.63,23495.72,87213.11,0.5,7,46.74,1,0,6021.86,175092.82,708848.23,0,stable
23157,39,Male,Semi-Urban,54536.57,36723.52,372065.09,0.44,1,5.2,4,0,2128.83,265739.96,904083.9,34,stable
23158,41,Male,Rural,38063.15,14816.03,158947.43,0.12,3,65.15,1,0,1340.88,292481.29,730171.97,49,stable
23159,41,Male,Semi-Urban,42135.23,19900.65,300276.04,0.61,6,55.15,3,1,89095.68,191183.81,440756.25,0,stable
23160,32,Female,Semi-Urban,72506.91,10611.71,85132.68,0.04,4,17.71,4,1,45570.42,398565.86,557948.32,54,stable
23161,37,Male,Semi-Urban,52533.83,35794.95,592650.5,0.1,2,77.15,1,3,23164.59,376774.82,916766.17,60,stable
23162,28,Female,Urban,44464.59,14184.55,181503.94,0.49,2,3.0,3,1,81757.22,24445.05,393964.12,52,stable
23163,51,Male,Urban,58310.65,25579.64,93958.17,0.95,5,59.39,3,1,47734.23,37898.34,704094.19,11,stable
23164,46,Male,Rural,28099.28,12612.29,139193.88,0.07,1,22.23,3,0,65667.94,177272.41,80553.93,47,stable
23165,45,Female,Semi-Urban,44018.48,16376.34,270022.26,0.62,3,29.15,1,1,22962.47,364313.89,76471.89,54,stable
23166,42,Female,Rural,39293.69,22572.18,421750.22,0.09,3,64.04,2,1,27523.12,391197.72,282331.74,56,stable
23167,40,Male,Urban,40130.34,18012.31,55317.12,0.92,3,95.66,3,0,88050.46,326735.83,347879.23,43,stable
23168,22,Female,Rural,37646.87,8940.57,112195.99,0.77,2,1.59,3,1,8267.69,141921.62,258139.9,31,stable
23169,41,Male,Semi-Urban,47458.65,14560.59,237860.84,0.55,5,3.76,1,1,91828.92,205144.06,773806.83,34,stable
23170,36,Male,Semi-Urban,47073.43,31659.05,281251.2,0.85,3,24.58,4,2,75864.0,357761.55,722525.47,35,stable
23171,47,Female,Semi-Urban,42523.46,25663.66,232477.96,0.56,7,21.7,3,0,16163.35,84771.3,707334.48,22,stable
23172,43,Male,Semi-Urban,24421.35,16610.22,269854.94,0.93,4,0.54,3,1,41560.68,100967.32,861888.1,24,stable
23173,40,Male,Rural,38235.86,9536.61,25070.27,0.09,3,88.5,4,2,82162.15,235418.32,311416.76,39,increase
23174,18,Female,Semi-Urban,41071.28,14997.62,85944.51,0.52,2,55.79,3,1,28880.72,126682.21,869400.87,30,stable
23175,34,Female,Urban,29276.65,4195.55,81965.07,0.24,3,4.22,2,0,91010.67,29588.44,397684.85,11,stable
23176,29,Male,Semi-Urban,70590.01,26634.06,348043.68,0.76,3,26.67,4,0,22158.58,442939.6,115313.34,47,stable
23177,37,Male,Urban,26677.03,6430.6,107510.7,0.53,1,85.33,4,3,60851.62,423294.67,768121.82,8,increase
23178,30,Male,Rural,73985.92,25872.98,415830.68,0.16,6,54.2,2,0,24027.14,109135.55,559718.56,5,stable
23179,32,Female,Rural,23063.97,6544.29,114741.79,0.65,3,95.37,0,2,90293.88,372816.63,515711.83,9,increase
23180,39,Male,Rural,31227.42,3986.16,51827.74,0.47,3,36.25,2,0,52307.92,334587.02,847881.38,4,stable
